yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20020606,0.01919756,11.46641378,12.24064197,-1,-13.66127914,-13.66088879,-13.660953,-13.66119526,-13.66108382,-79.23513404,-30.05316314,-13.66121729,-30.05342947,-13.66084627,-13.661059,-13.66100871,-13.66091462,-30.05424332,-13.66029945,-30.05426875,-13.66099311,-13.6608949,-30.05486912,-13.66088635,-30.05176811,-30.05748464,-13.66077339,-13.66140731,-13.66137242,-46.44907619,-13.66082693,-13.66114846,-13.66005685,-13.6610253,-13.66059357,-62.8410325,-13.66102453,-357.9375143,-13.66069222,-13.66129447,-13.66039846,-13.66065607,-30.0546148,-30.054254,-13.66108051,-13.66096671,-30.05535363,-30.05447142,-30.055616,-30.05213299,-13.66041295,-13.66082652,-30.05346333,-13.66102768,-13.66061773,-13.66071215,-13.66101403,-13.66104687,-13.66106183,-30.05479409,-30.05458264,-13.66038783,-13.66153875,-13.66058869,-13.66037689,-62.84199805,-13.66127712,-30.05473075,-13.66083912,-30.05325842,-30.05397233,-30.05416332,-13.66114251,-13.66140392,-95.64512129,-30.05335591,-13.66014837,-13.66173456,-13.66041133,-13.66103125,-13.66099476,-13.66108963,-13.66092164,-13.65915267,-13.66074066,-13.66108209,-13.6603472,-30.05220952,-46.45158496,-13.66082082,-30.05367427,-62.84832677,-13.66118421,-13.66061409,-13.66182883,-13.66233612,-13.66091478,-30.05003122,-30.05739834,-13.6614895,-13.66089862,-30.05349955,-13.66165259,-13.66082082
20020607,-0.030327584,-18.60137608,15.37597726,-1,-13.39255004,-13.39301188,-13.39281307,-45.53473635,-13.39251565,-61.60741626,-29.46421953,-13.39251031,-29.4645126,-13.39294834,-13.39258689,-13.39254071,-13.39322455,-13.39389642,-13.39370364,-13.39273558,-29.46312641,-29.46610979,-29.46622968,-13.3929673,-13.39303775,-45.54644044,-13.39291875,-29.46874372,-29.46392764,-45.53771076,-29.46329384,-13.39296913,-29.46514764,-13.3925409,-13.39268187,-13.39281637,-13.39342921,-77.67924997,-29.46540022,-13.39263597,-13.39232186,-13.39279039,-13.39250772,-29.46715744,-29.46523714,-13.39340818,-29.46589778,-29.46498099,-29.46462317,-29.46474679,-13.39272034,-13.39300014,-61.60925726,-13.39268679,-13.39307125,-45.53690795,-13.39247973,-13.39279057,-13.39261517,-29.46522393,-29.46371162,-13.39334886,-13.39306246,-29.46422362,-13.39324692,-141.9629709,-13.39220883,-13.39315539,-13.39240738,-13.39334656,-13.3931349,-29.46356611,-29.46345487,-29.4677614,-125.9236089,-13.39310271,-13.39381089,-13.39353311,-29.46523715,-13.39254781,-13.39378511,-13.39471886,-13.39229859,-29.46460478,-13.39322078,-29.46558493,-13.39351026,-13.39326826,-29.46445188,-13.39366176,-29.46636494,-61.6187842,-13.3949057,-13.39323057,-29.46946548,-13.39419332,-13.39256389,-29.46354588,-29.47234379,-29.46434998,-29.4728125,-13.39330582,-13.39379097,-13.39366176
20020610,-0.008101343,-4.921273752,13.90048395,-1,-13.06466944,-13.0646297,-13.0651671,-28.7429081,-13.06503752,-28.74263262,-28.74225671,-13.06507757,-28.74280886,-13.06472624,-13.06507822,-13.06511563,-13.06468894,-28.74028719,-13.06440989,-28.74246271,-44.4203182,-13.0636605,-28.74278792,-13.0647847,-13.06551966,-28.73685505,-13.06452542,-28.73907861,-13.06519708,-28.74222325,-44.41766304,-13.06457224,-28.74215661,-13.06502442,-13.06481977,-13.06520725,-28.74282457,-60.09951458,-28.74148717,-13.0649671,-13.06475545,-13.0653475,-13.06492886,-28.74137111,-44.42164242,-13.06501789,-44.41940023,-28.74294401,-13.06489342,-13.06488103,-13.0648395,-13.0649763,-28.74446698,-28.74356655,-13.06466282,-28.74279613,-13.06514323,-13.06503839,-13.06500446,-13.06405355,-28.74322718,-13.06488479,-13.06505637,-28.74127695,-13.06509369,-60.09928149,-13.06399549,-28.7437957,-13.06526978,-13.06477215,-28.74201667,-28.74373256,-28.74296412,-28.74099878,-154.1504217,-28.74294426,-28.74328105,-13.06992391,-13.06494828,-44.41348433,-28.74434917,-28.73596404,-28.74045501,-13.06449327,-13.06504927,-28.74309835,-13.06377757,-13.06440793,-13.06510261,-28.7410689,-28.74061508,-28.73885053,-28.7386606,-13.06582856,-75.78183243,-28.74290346,-13.06497646,-91.43578763,-28.73804941,-13.06518637,-60.10791792,-28.74280994,-28.74054626,-28.7410689
20020611,0.00730642,4.411593707,11.75638355,-1,-13.2100209,-13.20969798,-13.20938763,-13.20951475,-13.2095944,-29.06082631,-13.20912878,-13.20953988,-13.20953381,-29.06162656,-13.20958308,-13.20956919,-13.20930009,-13.20969245,-13.20909582,-13.20949956,-13.20964858,-13.21010369,-29.06068145,-13.20969433,-13.20995972,-13.20945272,-13.20950716,-13.20948096,-29.05996956,-13.21004498,-13.2093774,-13.20977795,-13.20930851,-13.20953711,-13.20939458,-13.20947815,-13.20934549,-29.06072951,-29.05975968,-29.06170852,-13.20965032,-44.91464455,-13.20954954,-13.20961456,-44.91037911,-13.20938179,-29.06004065,-29.0612923,-13.2088454,-13.20892385,-13.20942674,-13.20983961,-29.06167802,-13.20951586,-29.05999261,-13.20932974,-13.2094996,-13.20944152,-29.06139839,-13.21085929,-13.2095147,-13.20918526,-13.20946881,-29.06170492,-13.20969521,-29.06056487,-29.05941095,-13.20935204,-29.06231496,-13.20960061,-29.05898284,-13.20976868,-29.0612616,-13.20871558,-29.06063821,-13.20988624,-13.20896392,-13.2102938,-29.06049765,-29.05798609,-13.20942322,-44.91867438,-13.20927915,-13.20947478,-13.20926397,-29.05995652,-13.20968757,-13.20974437,-13.20938229,-29.05772903,-29.06095124,-29.06009053,-13.21203093,-13.20985453,-44.90905382,-13.21107834,-13.20919589,-139.978956,-13.21074276,-13.2087456,-29.06363334,-13.20940587,-13.20966897,-29.05772903
20020612,-0.00844597,-5.148476452,13.05132742,-1,-13.0772509,-13.07752869,-13.07720634,-13.07767955,-13.07730001,-60.15468016,-13.077692,-28.76995798,-13.0774742,-13.07766709,-13.07723618,-28.77020322,-13.07738879,-13.07781395,-13.07756342,-13.07731446,-28.77041846,-13.07821717,-28.77149152,-13.07728393,-13.07750005,-28.7696674,-13.07752521,-28.77216511,-13.07718458,-13.07734959,-13.07757194,-13.07703123,-13.07766537,-13.07727816,-13.07833776,-13.07722186,-13.07788991,-28.76991716,-28.77063575,-44.46209159,-13.0768712,-28.77100586,-44.46203338,-13.07713927,-13.07708717,-13.07756115,-28.77183685,-28.77211671,-13.07726452,-13.0776196,-13.07772337,-13.07762653,-13.07718369,-28.76988358,-28.77164315,-13.07822069,-28.77002712,-28.77048732,-28.77008621,-13.07835802,-28.76948825,-13.07765748,-28.77290251,-13.07817277,-28.76959801,-28.77014103,-28.77030479,-13.07720157,-75.85087104,-13.07750757,-28.77018832,-13.07747056,-13.07733831,-28.77357535,-154.2818681,-13.07762452,-13.0775344,-28.77770853,-13.07729243,-107.2207594,-28.77324329,-28.77810519,-13.07776724,-28.76742945,-13.0774851,-28.76981573,-13.07800705,-13.07832249,-13.07695046,-28.77206287,-13.07831157,-13.07868028,-13.07710885,-13.0772914,-44.46449279,-13.07889575,-13.0774239,-75.86760558,-13.07844642,-13.07611016,-28.77354315,-28.77179708,-28.77318482,-28.77206287
20020613,0.008106948,4.909151825,12.75296719,-1,-13.42448485,-13.42437737,-45.6399705,-29.5347374,-13.42436075,-29.53380266,-13.42373824,-29.53371572,-29.53313224,-13.42406511,-13.42431782,-13.42437118,-13.42394797,-29.53216045,-13.42451299,-29.53301693,-13.4243205,-13.42479161,-29.53221068,-13.42430211,-13.42515278,-13.42371552,-13.42381376,-29.53414819,-29.53396489,-13.42360439,-13.42438527,-13.42423654,-13.42470626,-13.42419854,-29.53405454,-13.42470635,-13.42433965,-29.53384717,-29.53287691,-13.42446848,-13.42434187,-45.64440923,-45.64235053,-13.4242668,-13.42460661,-13.4240909,-45.64304001,-29.53351768,-13.42427808,-13.42424325,-13.42437604,-29.53365263,-29.53308954,-13.4244334,-29.53380151,-29.53368825,-13.42424289,-13.42432259,-13.42431018,-13.42318771,-29.53350357,-13.42402674,-29.53448349,-13.42423419,-29.53293141,-29.53338225,-29.53516568,-13.42408925,-13.42410657,-13.42466237,-29.531911,-29.53297658,-13.42439565,-45.63420426,-45.64297249,-29.53337328,-29.53296533,-13.42372816,-13.42457415,-29.53360961,-29.53465838,-45.64114993,-13.4236984,-29.533538,-29.53207228,-13.42396576,-13.4246236,-29.53168062,-13.42465106,-29.53250732,-13.42455734,-13.42480078,-13.42418656,-13.42397394,-29.53336917,-29.53396678,-13.4244811,-29.53020729,-29.53608404,-13.42377731,-29.52885161,-29.53322142,-29.53217286,-29.53250732
20020614,-0.015046252,-9.232802619,9.380602564,-1,-13.13817337,-13.13823697,-28.90330986,-13.13742535,-13.13747273,-28.90252778,-44.66657153,-13.13751612,-13.13771051,-13.13794688,-13.13759675,-13.13736554,-13.13801842,-13.13805311,-13.13831553,-13.1381152,-13.13750985,-13.13757817,-13.13779322,-13.13761903,-13.13768183,-13.13769326,-13.13808464,-13.13878246,-28.90198812,-13.13865087,-13.13792632,-13.13837451,-13.13766837,-13.13765123,-13.13690882,-28.90350646,-13.1383207,-28.90272566,-13.13869099,-13.13766711,-13.13792981,-28.90431185,-13.1375863,-28.90415897,-13.13789623,-13.13763431,-28.90465001,-28.90444444,-13.13767304,-13.1380082,-13.1376619,-28.90276737,-28.90254592,-13.13760082,-13.13873899,-13.13837844,-13.13764294,-13.13770251,-13.13763074,-13.13734931,-28.90319541,-13.13827208,-13.13829498,-28.90668174,-13.1377208,-44.66809346,-13.13786898,-13.1375571,-13.137875,-28.90396319,-28.90441094,-13.13786798,-28.90260006,-28.90408103,-28.90330323,-13.13851594,-13.13777622,-13.13802,-13.13753798,-13.13718417,-28.90491033,-28.90038477,-13.13760302,-13.13766366,-13.1377959,-28.90155351,-13.13805019,-13.13834676,-13.13965374,-28.90889908,-13.13797496,-13.13817965,-13.14210991,-13.1380794,-13.13826231,-28.90942476,-28.90004811,-60.42639416,-13.13838816,-28.90479038,-13.13881506,-28.90457339,-13.13866531,-28.90889908
20020617,-0.020913132,-12.89229479,9.058780421,-1,-13.1284445,-13.12802381,-28.88333909,-28.88355405,-13.12871577,-44.63777442,-28.88356302,-44.63754216,-13.12865596,-13.12887081,-13.12865559,-28.88300479,-28.88277348,-28.88254448,-28.88337187,-28.88381416,-13.1286038,-13.12788898,-13.12919964,-13.12856663,-13.1289922,-28.88476437,-13.12874666,-13.12763442,-44.6371722,-13.12727263,-13.12899968,-28.88222979,-28.88368688,-28.88316987,-13.12875293,-13.12869045,-28.88165804,-91.90174807,-28.88341185,-13.12853019,-13.12852142,-28.88346764,-13.12881655,-13.12823852,-13.12898557,-13.12862595,-28.88113993,-44.63611935,-28.88365766,-13.12985566,-28.88332511,-13.12827606,-44.63377127,-13.128736,-28.8827301,-28.88135748,-13.12850446,-13.12867245,-28.88300659,-13.12784275,-13.12866308,-13.12916153,-13.12728047,-13.12764235,-13.1284223,-28.88292206,-28.88229113,-13.12888548,-13.12858321,-28.88309313,-28.88241787,-28.88373849,-13.12866886,-28.88194169,-28.88141128,-28.8822293,-28.88247941,-13.12941085,-28.88213087,-28.88032579,-28.88042934,-28.87898808,-13.12814054,-13.12819022,-28.88159924,-13.12815151,-13.12882006,-28.88369972,-28.88227545,-76.15733371,-44.63280086,-44.63985772,-44.64704302,-13.12835383,-44.63400856,-28.87871019,-13.12883399,-44.6352975,-28.87654369,-28.88245057,-13.12753861,-28.88204999,-28.88348901,-76.15733371
20020618,0.003033774,1.850829845,10.98858963,-1,-13.46665245,-13.4663024,-29.6260748,-13.46695531,-13.46682607,-45.78575664,-45.78936363,-13.46703387,-13.46654773,-13.4662697,-13.46693696,-13.46695038,-13.46667579,-13.46645196,-13.46633954,-45.78714049,-13.46654146,-13.46656162,-29.62650697,-13.46665868,-13.46688206,-13.46648087,-13.46608985,-13.46641684,-29.62533327,-13.4654056,-13.4666158,-13.46541113,-13.46541012,-13.46681275,-13.46665739,-13.46676515,-29.62488451,-29.62675167,-29.62551804,-29.6270765,-29.62750083,-29.62473431,-13.46689471,-29.62676163,-29.62681235,-13.46812775,-29.62578682,-45.78489806,-13.46630037,-13.46668299,-29.6266254,-13.46635209,-45.78224475,-29.62687837,-13.46611514,-29.62713456,-13.46689641,-13.46684967,-13.46697031,-13.46676476,-29.62719891,-13.46572973,-13.46738104,-13.46557849,-13.46678046,-29.62696923,-13.46607868,-13.4666223,-29.62750391,-13.46678526,-29.62578293,-29.62559967,-13.46680528,-29.62508113,-13.46554477,-29.62512173,-29.62727458,-13.45842589,-13.46636916,-29.62493599,-29.62639985,-13.4643157,-13.46618216,-13.46695085,-29.62695471,-61.94465913,-13.46615341,-29.62688829,-45.78332356,-45.79328308,-45.78650058,-29.62453316,-29.62735535,-45.78528589,-13.46594043,-29.63105097,-45.78595487,-78.10259725,-29.62627458,-29.62795344,-29.62492382,-13.46714707,-13.46590402,-45.79328308
20020619,0.002666502,1.629727599,9.195840104,-1,-29.5767599,-13.44427275,-13.44397047,-13.44408055,-13.44427531,-29.57661217,-29.57723612,-29.57712516,-13.44413461,-13.444687,-13.44410427,-13.44406104,-13.44393363,-13.44375055,-13.44413757,-13.44361487,-13.44410143,-13.44433751,-13.44380581,-13.4441116,-13.44412429,-13.4445027,-13.444318,-13.4448837,-29.5772427,-13.44424576,-13.44397208,-13.44465009,-13.44422818,-13.44408494,-13.44367854,-13.44396794,-13.4443196,-29.57656656,-29.57556988,-13.44417136,-13.44363814,-13.44368954,-13.44412083,-77.97577161,-29.5775772,-29.5771553,-29.57772884,-29.57712737,-13.44428234,-13.44413684,-13.44407366,-29.57588633,-29.5760731,-13.44400181,-13.44392319,-29.5774216,-13.44411075,-13.44414094,-45.70987068,-13.44475974,-45.70987187,-13.44425868,-13.4439927,-13.44406056,-13.44399496,-29.57673489,-13.44402943,-13.44390114,-13.44384906,-13.44437568,-13.44413665,-13.44412244,-13.44416488,-13.44427086,-29.57821394,-13.44450681,-13.44440003,-13.44883946,-13.44431161,-29.57859206,-29.58344541,-13.44523221,-29.57778751,-13.44366631,-13.44364173,-45.70745301,-13.44397015,-13.44434267,-13.44411047,-29.57633453,-29.57761225,-29.57595905,-13.44509687,-13.4446549,-13.44519791,-13.44428916,-13.4441137,-45.71828936,-29.57937639,-29.57539977,-29.57984655,-29.57740655,-13.44481925,-29.57633453
20020620,0.006535141,3.993007987,13.45131486,-1,-13.11029747,-13.11028813,-28.84207649,-28.84448136,-28.84222533,-28.84324588,-28.84220528,-60.30636742,-13.11041374,-28.84191297,-13.11010126,-28.8424344,-13.1102451,-13.11058626,-13.10984611,-28.84218241,-13.1101422,-13.11091421,-28.84304858,-28.84273356,-28.84203098,-13.11009196,-13.11036677,-13.11099382,-123.238509,-13.11242686,-13.1100954,-13.10990318,-13.10996579,-13.11012507,-13.11000753,-13.11027866,-13.11044398,-13.11021525,-44.57232338,-13.11020612,-13.1108309,-28.84298803,-13.11017387,-13.1094553,-28.8429082,-13.10981599,-28.84348735,-13.11100232,-13.11028674,-13.10991866,-13.11002465,-44.57246647,-28.8414166,-13.1101442,-13.11041016,-28.84384118,-13.11013442,-28.84214505,-28.84223918,-28.84121847,-28.84174772,-13.11039092,-13.11052602,-13.11047301,-28.84244168,-28.84246884,-13.10990347,-13.11020753,-13.10998032,-13.11058567,-13.11051277,-13.11026133,-13.11009606,-13.11076971,-13.11071723,-13.11073185,-28.84142432,-13.11099836,-13.110826,-28.84222593,-91.78189743,-13.11104822,-13.10881442,-28.84301776,-28.84325116,-28.8425783,-13.11026703,-13.10963027,-13.11033233,-44.58363429,-28.84160165,-13.11092906,-13.11236061,-13.10956813,-28.84534785,-13.11106016,-13.10992953,-44.57169894,-28.84418919,-13.11069746,-28.8458872,-28.84323656,-13.11054183,-44.58363429
20020621,-0.00849551,-5.238526929,10.30688148,-1,-12.91574823,-12.91599756,-28.41480018,-28.41482608,-28.41421747,-12.91542206,-12.9157481,-28.41440909,-28.41480394,-12.9154649,-12.91559195,-12.91572638,-12.91599761,-12.91653951,-12.91676962,-43.91464692,-12.9155567,-12.91871201,-28.41578391,-28.41499252,-43.9114787,-28.41304414,-12.91565429,-12.91595561,-59.41299646,-28.41033244,-12.91622509,-12.91507341,-12.91726857,-12.91568202,-12.91614162,-12.91570756,-12.91576242,-28.41504535,-28.41354655,-12.91567819,-12.91596497,-12.91653314,-12.91539075,-28.41393397,-12.91643817,-12.91568676,-28.41617956,-28.4162085,-12.91596624,-12.91633818,-12.91641187,-43.91253578,-28.41442553,-12.915553,-28.41617774,-28.41565084,-12.91573467,-12.91564111,-28.41487608,-12.9164385,-43.91351038,-28.41532272,-12.91657168,-12.91652173,-28.41456685,-43.91482561,-12.91611247,-12.91586785,-12.91581668,-28.4158736,-12.91652132,-12.91565982,-12.91575737,-28.41857813,-12.91666849,-28.41711102,-12.91633086,-12.91656491,-12.91572611,-12.91524515,-28.4150992,-12.9163746,-12.91508166,-12.9166368,-12.91567077,-12.91545048,-12.91594307,-12.91497749,-28.41871735,-28.4145749,-28.41298116,-12.91552915,-12.9167603,-12.9152801,-28.41495136,-12.91792492,-12.91507763,-28.41735904,-12.91563205,-12.91550864,-28.41777991,-12.91640975,-12.91712513,-28.4145749
20020624,-0.019460715,-12.08632952,11.94839938,-1,-12.65694766,-12.65689141,-27.84532522,-27.845409,-12.657126,-27.84552813,-27.84574853,-12.6569604,-43.0336181,-27.84524517,-12.65698883,-12.65686179,-27.84612533,-27.84652344,-12.65718787,-27.84567684,-12.65667581,-27.84538112,-27.84572435,-27.84458555,-12.6576246,-12.6575905,-12.65714026,-12.65673129,-179.7359272,-27.84384583,-12.65694329,-12.65692639,-27.84605249,-27.84558828,-12.65672969,-12.65711058,-58.21899908,-27.84557832,-88.60390401,-43.03437948,-12.65650672,-12.65655918,-27.84424672,-27.84519618,-12.65729004,-12.6579631,-43.03255781,-27.84545854,-27.84690927,-12.65742762,-27.84574766,-43.0353915,-27.84726147,-12.6568129,-27.84546887,-27.84687485,-12.6569576,-27.84518834,-58.22109157,-27.84546082,-12.65696326,-27.84546191,-12.6573188,-12.65697081,-27.84442569,-43.03294208,-27.84687126,-27.84443189,-12.65685339,-27.84524584,-27.84620869,-27.84507869,-27.84478578,-27.84458756,-27.84534422,-27.8473896,-27.84480063,-12.65314783,-43.02950237,-12.65702668,-27.84605682,-12.65858652,-12.65715158,-12.65647455,-27.84527651,-27.84683807,-27.84569439,-43.03141829,-43.03066945,-27.84780402,-58.22602109,-27.84741023,-43.04498765,-12.65702408,-73.40256817,-12.65613149,-12.65679999,-73.38775612,-27.84733492,-12.6567336,-27.84736012,-27.84456776,-27.84655831,-27.84780402
20020625,0.006369628,3.911247574,9.319920515,-1,-12.80203202,-12.80274361,-28.16485628,-43.52668523,-12.80201067,-28.16446861,-28.1641044,-12.80210164,-28.16342494,-43.52758739,-12.80215374,-12.80212465,-28.16424569,-28.16230604,-12.80230086,-28.16410365,-12.80237062,-12.79883522,-28.16320367,-28.16449624,-28.164637,-12.80162203,-12.80195732,-28.164063,-74.25411494,-28.16236182,-12.801828,-12.8020807,-12.80179321,-28.16509841,-12.80222702,-12.80227625,-43.52570287,-28.16512654,-28.16639362,-28.1654006,-12.80128615,-12.80171836,-43.52720027,-12.80220702,-28.16353822,-12.80241713,-28.16410811,-28.16441563,-28.1629239,-12.80189844,-12.80200665,-28.16507188,-28.16477376,-43.52879469,-28.16462746,-28.16426878,-12.80211107,-28.16477016,-28.16460057,-12.80165168,-12.80212272,-28.16525341,-28.16505677,-12.80181221,-28.16354328,-28.16466359,-12.80248069,-12.80229203,-12.80193634,-28.16568189,-28.16349436,-28.16493617,-28.16460005,-28.16475764,-43.52834675,-28.16553435,-28.16295836,-12.80443338,-28.16485625,-12.80239992,-28.1625542,-28.16122151,-28.16413332,-12.80280621,-28.16494326,-28.16333264,-28.16609884,-28.16351303,-28.16410151,-28.16105556,-28.16671983,-12.80184327,-28.15026943,-12.80185515,-28.16667872,-28.16313399,-28.16417894,-58.89742263,-28.15890015,-43.52794101,-28.16065439,-28.16282312,-28.16133516,-28.16105556
20020626,-0.027956681,-17.49497881,12.62870687,-1,-12.57811603,-12.57910814,-27.67324138,-12.57822135,-12.57735886,-27.67063467,-12.57800107,-27.67058186,-27.67133721,-27.67437787,-12.57751333,-12.5774252,-12.57819469,-27.67395166,-12.57887714,-27.67106055,-12.57742786,-12.58079318,-27.67150442,-27.67186847,-12.57754824,-12.57761079,-12.57809029,-12.57841468,-57.86145343,-12.57815655,-12.57786845,-12.5777993,-12.57865271,-12.57766953,-12.57793035,-12.57821601,-27.67079997,-27.67052854,-27.67344618,-27.6712938,-12.57767647,-27.67277959,-12.57735269,-12.57868755,-12.57772241,-12.57919648,-27.67100132,-27.67174247,-27.67295292,-12.57883178,-27.67127808,-27.67128835,-42.76595723,-27.67060793,-12.57779763,-27.67070791,-12.57752649,-27.67061568,-88.04432046,-12.57864075,-12.57765435,-27.67220353,-12.57780801,-12.57863186,-27.67285209,-27.67109266,-12.57823876,-12.57773836,-12.57749796,-42.7657385,-27.67221499,-27.67366903,-12.57755348,-27.67431463,-72.96224487,-57.8637793,-27.67279124,-12.57688113,-12.57676688,-12.57892587,-12.57826751,-27.67007051,-12.57917659,-12.57924209,-12.57827688,-12.5780333,-27.67346876,-27.67203894,-42.76693365,-27.67271945,-27.67250145,-12.57764146,-27.68078498,-27.67047908,-27.67175098,-12.58243606,-12.57776672,-57.86160792,-12.57819126,-27.67081846,-27.67686102,-27.67192013,-27.67715419,-27.67271945
20020627,-0.013150544,-8.180946673,15.55824345,-1,-27.87460783,-12.66921066,-43.07630887,-12.67037589,-12.67016915,-12.67016896,-27.87479922,-27.87426619,-27.87440603,-27.87567562,-27.87461944,-12.67010857,-27.87396192,-27.87104278,-27.87088161,-27.8752073,-43.07847991,-12.66614332,-27.87298759,-27.87415753,-12.67036392,-12.6713383,-12.66980074,-27.87323256,-58.27234134,-12.67074684,-12.67045622,-12.67015489,-12.66922166,-27.87573404,-12.67047137,-27.87310238,-27.87338309,-43.0780624,-27.87363695,-43.07735069,-12.67000999,-27.87322649,-12.67040254,-12.66952714,-27.87404102,-27.87009781,-27.8724265,-43.07836605,-12.66974033,-12.66958006,-27.87453395,-27.87379338,-27.87383389,-43.07826291,-27.87428471,-27.87427437,-27.87455686,-27.8745082,-27.87444741,-12.6701419,-12.67020363,-27.8753601,-12.67006193,-27.87457086,-27.87351561,-27.87453137,-12.66986686,-12.67001272,-12.66985858,-27.8742344,-27.87308103,-43.07527165,-12.67008008,-27.87181069,-27.87115158,-43.07200956,-27.87460845,-12.67047326,-43.07630613,-27.87179557,-27.87515964,-27.87328204,-12.67005327,-12.66898284,-27.8748631,-27.87337777,-27.8716669,-27.87233789,-27.86894101,-27.87066622,-27.87379261,-12.67027521,-27.86509661,-12.66901219,-27.87293963,-12.66797169,-12.67047423,-43.07506574,-27.87646686,-27.87350315,-27.87069159,-27.87388436,-27.86994232,-27.87066622
20020628,-0.014312753,-8.923608079,13.59577739,-1,-28.54010636,-12.9739756,-28.54110069,-12.97321477,-12.97332263,-59.6756701,-12.97350546,-28.54155261,-28.54075435,-28.53957887,-12.97336869,-12.97342481,-12.97298004,-28.54086166,-28.5409977,-106.383819,-12.97320236,-12.97205333,-28.54073542,-12.97296731,-44.10893213,-12.97226469,-12.9724372,-12.97310798,-44.106077,-28.53968939,-12.97312586,-12.97332839,-12.97313254,-44.11014468,-12.97288846,-12.97318209,-44.10605885,-28.54098196,-28.54167421,-28.54192367,-12.97254133,-12.97267356,-28.54053168,-12.97303943,-12.97349709,-28.54085363,-28.54183227,-28.54160889,-28.53882467,-28.5404717,-28.54138255,-28.54074048,-12.97313151,-12.97321966,-28.53885929,-28.54074972,-28.54136139,-28.54152636,-28.54100471,-12.97380887,-12.97327174,-12.97260475,-12.97313864,-28.54081422,-28.54078928,-28.54162785,-12.97290553,-28.54074869,-12.97348577,-28.54125155,-28.53963775,-28.53989737,-28.54147371,-28.54143604,-44.10626098,-28.54129611,-12.97268185,-12.97458485,-28.53873603,-28.54287715,-12.97273827,-12.97211065,-12.97331864,-28.5376266,-28.54077364,-12.97335215,-12.97304461,-28.54015855,-44.10829069,-28.54310087,-28.53977758,-28.53932752,-12.96988606,-28.54394016,-28.54219517,-12.97174261,-12.97333611,-28.54109395,-12.97322697,-28.54011418,-28.54174794,-28.53999448,-28.54078599,-28.54310087
20020701,0.018976573,11.65523337,16.07726494,-1,-27.89241627,-12.67929892,-43.11233845,-27.89392273,-12.67940155,-58.32338608,-27.89501979,-12.6792878,-27.89385422,-27.89244781,-27.89463655,-12.67939006,-27.89450355,-27.89621619,-12.67978104,-58.32626088,-27.89511079,-27.89216517,-27.89237755,-27.89433334,-58.32289277,-27.89599683,-27.89406505,-12.67999548,-73.5375823,-27.89767334,-27.89539648,-27.89219912,-27.89604182,-58.32537164,-12.67868575,-12.67917976,-43.1098903,-27.89400586,-73.54510923,-27.89404199,-27.89402069,-12.67897553,-43.10972074,-27.89484847,-12.67924261,-27.89422155,-27.89494,-73.54234658,-43.10013295,-12.67930565,-27.89524568,-43.10990632,-58.32294326,-27.89419235,-12.67882172,-27.89388908,-27.89425349,-58.32491958,-27.89494118,-12.68022366,-12.67930702,-27.89434837,-58.32466905,-27.89136251,-27.89474151,-27.89441154,-12.68041039,-12.67913762,-12.67924794,-27.89475324,-27.89691401,-27.89333021,-12.67937861,-27.89340474,-12.67955805,-27.89333165,-12.67998658,-12.67891657,-103.9866339,-88.75120735,-12.67839557,-58.32132184,-12.67888119,-27.89209293,-27.89455919,-88.75410349,-43.11328175,-27.89529517,-58.32549705,-27.89219901,-43.11049819,-27.89434563,-43.10282914,-43.10609033,-43.10882377,-12.68123844,-73.54153953,-27.89525812,-240.954653,-119.1696207,-27.89591632,-27.89390342,-27.89411925,-27.89219901
